label,start,size,strict,smart,loose,mnem,insns
JP,2147781584,36,8507cbde5eeaf56d,3c3e70adc63dd02b,98dfbf2583f75687,889e6c14e4b0bbfb,9
JP,2147781620,60,0259058ef15c76e1,2a23695ac4a800da,e8e3e6f88352d7e9,1665e10e995bf7fb,15
JP,2147781680,12,b915702d4a092131,0e7acc01396de3b0,6e98f72abdb9318b,fd62fb94d603cca8,3
JP,2147781692,160,830fffb9e1a503bd,b38cdf13c125b6c4,9b9e966f5da04f4a,a39cfe3acf3dfed3,40
JP,2147781852,2040,bfbfbc267c4c7515,e44242025245c751,40e27fd29a121cee,de40ce463307f1ff,510
JP,2147783892,780,da221f31e384b871,a547c924bf1d49ff,a2f6b8a5dd0e72a3,14a749fe85dc2548,195
JP,2147784672,444,366742442961a6b7,8a3d261fcda5a7fb,9daca3095f7ebbf1,acd998710b307b90,111
JP,2147785116,152,9ba886d48ca68150,db14e6971c945394,5cf5c53cc106e606,157dbcb440480b72,38
JP,2147785268,32,1bb6a18ce513d56d,be7465e53669d023,a50c60513d1a9b65,8f05a69132121f4c,8
JP,2147785300,32,690116ddb8be68e6,7069e6b4dd059569,a50c60513d1a9b65,8f05a69132121f4c,8
JP,2147785332,1492,da1e4cebeb75e840,12dc3d5784ce0145,823e3d7bd7ba5b50,3e05ce5c677f8647,373
JP,2147786824,788,a02349feaeffb55e,c7d55944dccf3ff1,5658b75423c5503d,188ad378b9e09f2a,197
JP,2147787612,336,1f72239510242448,f0a73bf2f44427d8,fefe363160d91c64,82505bd936969019,84
JP,2147787948,880,3d2e537f2a8bde21,f8dbd4fd91d3ecb9,57d1febc8cb9bd94,576945baebd631f6,220
JP,2147788828,68,b7aabefca0fbefe7,5b5cd30c8a11ddec,1159c1c82df74773,f407605ddedd7eca,17
JP,2147788896,72,df82c862a96d7cfc,9e0988b48b67dbe2,707ed6cfb76e38a4,416235ad924fee94,18
JP,2147788968,208,7677dd78fff34480,6601fdd38e8cf4b2,16ba39011a3ab5bb,f82a92263b52c028,52
JP,2147789176,48,cd0aa5648d3eef32,88a0ed571014b0aa,90e3a4314a729b5c,9de91602d467fe16,12
JP,2147789224,7800,d61879852f2cac4b,a5bf70dd05269185,2485692416f1a24e,47f2da655f4c8472,1950
JP,2147797024,88,5e0be11ef3419e90,f441f01b8ce971ac,e83540d51a0252fc,a8bc5d14a54876bb,22
JP,2147797112,2820,a8f2fd397aab1317,fbe2d1a2177aaf38,c6079dfe8973c710,0dbbbdc79987a622,705
JP,2147799932,84,d198af73d8f9e03f,ecf9c32c30929101,d794e4896f79bacc,e5fa987e77498874,21
JP,2147800016,52,4af47aa8b1273769,fe58c6c1124d3648,e88847c4757456ad,f92b82577174e244,13
JP,2147800068,120,8e456369dd1aac3f,78973e62cf9405eb,c2ea9edeb7df4d0b,13dd888cdc5a83ac,30
JP,2147800188,84,a2a92a0f06c86acf,2fb1b58f54b2ae35,ec36a5fde3617850,16d8b0f310728c04,21
JP,2147800272,1188,13df8f27068621a8,02552f0e73f20794,1238e2210420c735,6af7eafb2aa4f9a0,297
JP,2147801460,56,8f3f92215d12cd0d,2c881f444a6c3ca7,ee3447a658d96d72,88f3f1762b757716,14
JP,2147801516,128,c43d606b1c565ff7,b93e3ca738659a12,18818e53d483d7de,6ac24ac98b514342,32
JP,2147801644,128,5505c1a7de328e38,fe11475add8732cb,4c4fcb497e2252d1,c1d14b03240aee28,32
JP,2147801772,412,a67ed13a7dd51fe3,4665475a54df8a32,712732134c632787,99aa27dae1253b6b,103
JP,2147802184,412,7390564b31c25e81,2309a80a645c154a,712732134c632787,99aa27dae1253b6b,103
JP,2147802596,412,78a9440e9a384bde,c2f5164052fe8e7b,712732134c632787,99aa27dae1253b6b,103
JP,2147803008,532,8dce2243d23cbc1c,03db7eb08763cdbb,7a1806de11147811,7f1f0a0637b70ba3,133
JP,2147803540,532,4ca73899376cad4e,1fe5ebe7a7893553,7a1806de11147811,7f1f0a0637b70ba3,133
JP,2147804072,532,3819b055dd5a3b35,0a7bb92fa25a4835,7a1806de11147811,7f1f0a0637b70ba3,133
JP,2147804604,436,f976fd1137bda49c,5842316a3e24bc7a,004dc9d4cda0f9f1,6bd3e45ca034b67f,109
JP,2147805040,2872,758397ae6c9355fb,298bbd257eed917a,641a103c159b0288,7a7936925940611e,718
JP,2147807912,32,1bb6a18ce513d56d,be7465e53669d023,a50c60513d1a9b65,8f05a69132121f4c,8
JP,2147807944,32,690116ddb8be68e6,7069e6b4dd059569,a50c60513d1a9b65,8f05a69132121f4c,8
JP,2147807976,988,281673b9e9046cc0,24375738a1c01717,8b095fddb2da2fb7,65d13c9a7457597b,247
JP,2147808964,1872,1194e8d0c300c513,9557b036d3fb52ed,6edab81bba99e8dc,58ee28b34d0e3559,468
JP,2147810836,672,cdc165e9012b58a3,0e4681f94cdb85c6,4b2889a556971073,a74e14f74faead0a,168
JP,2147811508,760,b79d408ddb997dcf,761bb82c0d841f40,247dee576799c6af,27e807332820bee8,190
JP,2147812268,152,187ff2b2d01c76e5,f2729a901a0333d4,9773616822569915,15765778baae6480,38
JP,2147812420,280,32a355b07abedf13,c9c3993b79425652,585f067f0306cc1b,670c3e708934882b,70
JP,2147812700,396,5c245017e9395442,2c3f1758b9269084,29690db9609837cf,fa0b6351211c42dd,99
JP,2147813096,276,11bd9c91777892dd,442817e6dce64f2b,5731c8033894c56a,d454cbc89e29cbd6,69
JP,2147813372,228,d488a40c24f4d7d0,3f62c563e45ed116,8fb5ccb9b90cb56d,c81ebab2b66794d1,57
JP,2147813600,668,d9187a125775124c,24d187f972343119,a201e6497f847fe2,f74a5ddaf734cc7f,167
JP,2147814268,740,123cf2e348a27e79,bd5e4a3478151843,87e1064f9117bd4a,f38a1852ceb055b9,185
JP,2147815008,632,a4101e36cc33919c,1ff8e81cb56906e2,c80c030bf73c0651,cad733eb5f415d1f,158
JP,2147815640,464,86911e6fa6051aa7,c08d7b5508fb597d,1d73a1442d6f9e2f,766eb6a956841cb3,116
JP,2147816104,368,e26f39f441b900ae,fa64ad81350f9947,4c6a3988721e328a,529331a3677620aa,92
JP,2147816472,188,51f559485905266f,b749ca65686de3e5,15d76d44a3b8b51f,fd57236e4644eead,47
JP,2147816660,216,5e17cb7f967fcbe5,ab7ecba3b94e9e91,212ada79d8006709,6532eefd93d65afb,54
JP,2147816876,3324,8f6747708d3731fc,2cc505dce7b72219,04712a1b6bf804f9,5edb667e4b867e0b,831
JP,2147820200,348,ced1faee3d5d61d1,49ead7a6a9ccd2ff,60a88f2b147ea8d2,f2d6819ecd5444cc,87
JP,2147820548,860,eece226e91072f8b,0f3e0697f6d3efee,149da79b9cb22e0a,e65b42cb4de23fb5,215
JP,2147821408,1832,87e04c1d171ac117,f62f13703ed1a567,0ca71052c9525084,f364471e8329d0a5,458
JP,2147823240,204,8ff1372cd28080e7,43bd292260e1631a,9a6c8552a85a6e8f,76e946fe5fffc0fc,51
JP,2147823444,300,3bda4b8f7fc2b7ee,b5527b5bd0344519,79abd2bb5633de78,2f397685981e64f6,75
JP,2147823744,396,b143b3fdf992d0f9,38525e875d6e8daa,ce57d73ca14e6b22,497e8d743cd22d0d,99
JP,2147824140,800,7b15b72bbebc1c02,68035f3c83223ab5,aca31185a7503927,ad9200b1f1b20fae,200
JP,2147824940,296,e7901328b7570f4f,509b666725cc1711,f3f4ce376c911f46,83c6334dd534519b,74
JP,2147825236,588,7a481311538ca176,259cdbc0937b1322,81a9270f2a58dcfd,8b4416958b3e1e25,147
JP,2147825824,172,ec9d3a62638a9a4a,fe87699623080fc6,5d76c9852a76036e,b45162459e209c91,43
JP,2147825996,172,0937b36bf69e39f5,34720c5d3857f31d,07c665643295d695,570d17e8834b0158,43
JP,2147826168,172,61467324a9a14e65,f932f60ad952dae4,07c665643295d695,570d17e8834b0158,43
JP,2147826340,172,7ecfff95ad0b3a17,007c25d896534070,07c665643295d695,570d17e8834b0158,43
JP,2147826512,164,a3824efdbce33c70,bb854ae72033dacd,306f01d074d0d007,8e8e50c120fc5930,41
JP,2147826676,1260,10702a5c39c71978,9f374de4ae6f906b,46af08407886b88e,ece3e8b25d342427,315
JP,2147827936,1464,54f2c28399e2919c,18ec003503a5dbb7,0d987dbc0462733b,ab023808dd573940,366
JP,2147829400,448,8379b5f9ba1b1a96,d12e9d9b2b85ed7c,2f556a13ca7d2c36,ffb8815e8162b3a5,112
JP,2147829848,1068,412e6fd76a51bae7,cb4dd0483148b5e9,b23b3e0745cf62e3,bcaaabc0156e5cec,267
JP,2147830916,628,dff976712a6c473c,7b7cd8ce3ea64c5a,0c197e8d632f04f7,ce07b5b22b7f6c3c,157
JP,2147831544,2772,b8d017530b48ad4c,0641ef79af25a05b,8d13414c9abef1d8,b1dbf76ee5621831,693
JP,2147834316,1288,0c5672b16c4909b7,03dfe1c23c008647,8380b51b60fffd44,05ec4dfdaac1ad51,322
JP,2147835604,4136,d31730744cd8fee8,8bf40f729ee2876c,b34fbb45e50d51e3,abd50a0f1b203a5c,1034
JP,2147839740,196,12c09bc45a23c47a,36758f8e8e2cb32c,2fbf3d2a77cab5fb,e86cb9b994451753,49
JP,2147839936,768,8096c8f3013e09ac,17cef8ed6ee63c9b,62779afff90aba0f,f914996730ad9ab4,192
JP,2147840704,940,3b22067641f39e3e,6777b23117c63bee,9ccff73f1a353872,5cd5a09f0a9cdca1,235
JP,2147841644,112,f09cd5f15660a0b2,de4bbb0eb80118f7,271b01d7a41a51b4,38b6f84784d6b53d,28
JP,2147841756,388,4b7dfe6495ebb77e,d57e824bf8eea282,8a63d757e13f74be,73b25835fb3bdab2,97
JP,2147842144,1272,d170671b761644d9,3e1ef66bbf94c0ef,a51f1e1a6ac14031,406ac0f24a0f2be7,318
JP,2147843416,400,65caf0a186c57a17,4aee998fcb91f19c,854ab9188aa229d9,71abda8007236f74,100
JP,2147843816,1160,807078666f71fe54,513a309a2333caa3,c65bed6b011b2553,17eec17ed3490270,290
JP,2147844976,276,12d82f688aeb4405,85e68d53cc2b4abe,e78743a2ba21b7fb,4861b1886946c0d6,69
JP,2147845252,2112,e2994a369482ccdc,13214b51c36edc36,09464a7b20ee631e,124272b03ae90221,528
JP,2147847364,420,fae19c8ed0b9d317,d54dfcb75656c47b,2de918d64148d72f,8cd74b4c253cdb2f,105
JP,2147847784,220,e002499fcb36b4bd,c557651ab332fb71,e78244e2ee73a9f0,f42253ed257f21e0,55
JP,2147848004,4344,4bdafb5b978a1b9c,fb635367736bac10,3fbc5ca650372494,b763fb50350fcddc,1086
JP,2147852348,332,2133327118ef2b01,b590486426a4f622,662398f2476ec992,b1ad94fc320aa779,83
JP,2147852680,1128,5f4b96a8dbd0a827,eeb0de78ca026265,bf3f6e2688f9dae8,1626d762762616c7,282
JP,2147853808,960,db75a7150155af92,a40ec9c7c68e5dd7,7cf95139f419e6a2,49803d5e54ac8496,240
JP,2147854768,36,a6d521af23d61a4c,65f4b3f36a656d3b,41cc2e1ae2cdf82c,4309934f3f9996cb,9
JP,2147854804,36,f0231ed6c252fd56,3d4c48bafa4149e0,41cc2e1ae2cdf82c,4309934f3f9996cb,9
JP,2147854840,3088,abbadb9c7412e3f8,ebd080b75f0ce80b,2fac28c193bc860f,0438eac7b3daca67,772
JP,2147857928,176,53246676ea95f508,bf89edd129378c29,87171d9734819e69,5a293e74c2019114,44
JP,2147858104,280,c9ea91a9a7dd977e,9ca0ea1bd1358fa6,f4fd4116dfefef06,b1f4219fb18998c5,70
JP,2147858384,324,622ce3ae126344f8,66a72fbcb500a8ec,2d1fecdab52cd25e,922d6377873a6f2e,81
JP,2147858708,192,32235c549c4c2bc9,7d3b04f50e1fb823,8c0f7faf390367ef,5897d5534e5e5d20,48
JP,2147858900,224,76636de530f39381,70ad55e72ded9b32,93ca7ff30a8f2623,ae98db8f6f10b0b4,56
JP,2147859124,404,1f81d4d24717288c,1f2f32488cb0c28d,4036f2b0d7af2bb1,78028a6a3c6c1d9c,101
JP,2147859528,148,15506f3dd07bc444,63dc67cfa127ee81,2c4a5bfd8a813f45,30bd9c0b286184e7,37
JP,2147859676,72,9c9d9e87c296a188,53b1c20449aa89c9,53b1c20449aa89c9,283d0fb35962687d,18
JP,2147859748,112,0d54f7bcfa54a48a,61abd5061611345b,8a048ce0d58a7d00,774705827729b84e,28
JP,2147859860,100,1be5764cab9f2ac4,8d4a5e9c9f0e3639,cf0c5221e7ec4c08,610d8378ee90aaee,25
JP,2147859960,144,d6b87aaabd435c2e,fc5af6bd53840326,7c8545d28f9a4a92,77fd87aaf9b621fa,36
JP,2147860104,580,ae4428a2fe04bb1c,548f6fb7b98409b9,f3d98fb9df2520e7,f470d1f6922ad653,145
JP,2147860684,532,9706f257b911a70d,4b4454f621a4f728,e153868b954476cd,b16c2ec44d2c849d,133
JP,2147861216,552,75cf96f38161e8e6,9851ab387f74167a,42a7786ebb0a5ca1,45f5bf746f92fa97,138
JP,2147861768,664,3ac4266975a5e676,67b007dca21e8be5,ae085ae076e6e35c,fdfe4a7bd7fdabd9,166
JP,2147862432,4364,3e776d1e9abdc20a,ae5dd927c947b49d,7fedcfcfd0ca7f41,aba79e9ee2ef7b23,1091
JP,2147866796,216,9b77d449d6c46105,7c47b1d6ba540340,3ef310ccb281d605,06724cea760a605b,54
JP,2147867012,1480,461a62045ccc97a2,8e1d586bac7a2e1d,03dc72e35ebcdc66,b9295e485e38afcd,370
JP,2147868492,48,e0acd4b29185cbdb,ba7fb989c0148040,4460a87443b7e647,d321108fe592c359,12
JP,2147868540,132,d57a359b4c38e962,f316104b7a592689,2c582f23dcd8fff2,22a871f9597142b7,33
JP,2147868672,920,49cc0b7b78420aff,03827f3b62b56dd5,c51264f9c8816923,32ecfb5c4b537ad1,230
JP,2147869592,424,5888728df085575c,d65acf92f37808d2,ac0524ed7530fe75,22eb97effd461fe1,106
JP,2147870016,104,944234e05f964967,21471a2edceccaa8,d34d8c45be5c585d,04aac3b214b42433,26
JP,2147870120,2560,520616f1529a6136,adadaa821367f17f,5f506217dea0edb2,92d6f4ea07aafb00,640
JP,2147872680,344,d9cc9a9addc998d5,bf0b17dfaf3aa5e4,fb9e44489c8b45e3,cb08d10b47bafc11,86
JP,2147873024,220,9a1ab6b8191f3110,61559b418ead9161,91310e01092f4631,3542660903e3ce67,55
JP,2147873244,1744,c0e74935796042c0,e69f7adcb891a6fd,833615fa5e9c66fb,635d9ee5fb3d513d,436
JP,2147874988,792,7de1575223d912f7,3e814e2059e1de45,a6c7afad9832303c,4acd45e6ef093d66,198
JP,2147875780,584,e3e3bef821b12ca5,de1413d785dba29f,fceb27a9c98183ba,b25a30102fe12513,146
JP,2147876364,364,20b93cb6ce6d15d4,ac094a24c1711213,91d7cada2611e8f3,0df80c424b4c3aa1,91
JP,2147876728,328,4a93dfc9ee8cbabc,4b2c8162ecf4c19d,286afcb4c8ff9f03,8c032de3ead9cab7,82
JP,2147877056,492,5e5e941eb7cdc54d,012d1e3868d72cf3,6d1a787141222573,6c3058586802cd13,123
JP,2147877548,3328,e6ca9c1f709414e9,84b50a0f11169c32,ce343b1ab4b74a5d,4d32647d4bf185ae,832
JP,2147880876,272,ee3856f4a3972331,9ec109204dc53050,15ec536db859b3a2,99c1e4d56789676a,68
JP,2147881148,3104,3219c5760511c00e,2b9460ea9e219b79,9f6ea86643d2ec05,6d3bf825a21e0dce,776
JP,2147884252,2664,a809d4448a535c7e,e87f226f2f316532,93866d69c33300ce,cf7942c49bf1da6e,666
JP,2147886916,688,10aa249850145944,e824aac9f7cb37b6,d7283e3f0131cc4d,99eff2c4aa8f7948,172
JP,2147887604,2316,56b361fdf1b46590,e800848864ab8378,e7e6c1b71e31885d,93b248678f519fda,579
JP,2147889920,48,e3fb24ae5d758dd8,487c22a7f4e8a082,55ae49f30a428ea8,970630bcdd93021e,12
JP,2147889968,280,c4abfc17b88fcfaf,bff0f7c605e6f001,1f24c938f1ca264f,a41cdaada337fced,70
JP,2147890248,144,0ef75f19e1665487,6264206fbf576d20,b29026331df91e73,c9c3bd6f41ce4a57,36
JP,2147890392,2268,fdf737e64b477dde,e25f60c99042604a,78e410eef2a7bff4,38efb1245f906f3e,567
JP,2147892660,1404,f227e9b801e5f160,5bb4e53f3bae7118,7b91e918f0dafe07,14d3411c9a5827e9,351
JP,2147894064,436,1c97a75c42725845,6a16fcd12b43e39f,46850b9dc175d0a8,cd92207542a4392b,109
JP,2147894500,116,6c1d3972389683cc,2a119ae941d43002,2c5e890c273215b3,7cadf5899e7bef27,29
JP,2147894616,284,79c8cec2d546d933,b07b59a732042c30,c131eca63e77df17,7fc416164e3f87ea,71
JP,2147894900,80,8db92c08c46f76d3,7407bafdf731cf92,487098a7901ecc2a,d939c65b5a6e6cdc,20
JP,2147894980,4980,bddd2d5185cc7694,b4bc0bf2130f2d9f,7b950e1c3d8a7667,55ed10e5339b075d,1245
JP,2147899960,800,8ec8f0084a170775,8a9b195ebcd39810,5f8652717408cccf,58427fd041a0a932,200
JP,2147900760,1952,bbad4776563780b7,0959ab51168500ad,12911c511422bd60,a60092bd2df2b0e2,488
JP,2147902712,904,ca819d08dc5cfa4f,1c95c4464f555c84,83d17e6589f4f51d,cc076767521959fe,226
JP,2147903616,672,30db02b3701f4100,1fbe77ad7a2c19e7,67f30b3cc579e72e,ea97d7933c15f250,168
JP,2147904288,748,4ff20b2d3c1cc8c0,202914bc7d58d6b8,c604bc18a08729ee,c704e211c1ff0822,187
JP,2147905036,916,d77a9e1623b28ec6,cae5fee5151b083e,c316b2bf83b119bf,daf92eef70e209cc,229
JP,2147905952,636,6969bc7aab02d626,b2304ee6c0b46928,4451d1776bb1429f,5bd47b82a4185a0a,159
JP,2147906588,152,475dc90931b39e3b,78d2e2a3259aa30c,7ab70878d79a0f4e,0c2e178c79ab0706,38
JP,2147906740,1676,bec2afb65bf0bd2e,abc04a9354fbec08,19246525a55b44e8,b37a33c45995ef43,419
JP,2147908416,84,5d41897d62beb08c,234246dcbe716045,6074fa7435ee119e,a260eb8c2fc6a84b,21
JP,2147908500,984,f2390e7f349316c1,0ea1bbbcf72ba600,cdeb2d7188818168,b6e208cd2a3bb8ce,246
JP,2147909484,820,c1bdbab2b99dbf95,e3dd4cf9c4978fa1,7adbb919bd1ad655,3e708e2ef242dcf6,205
JP,2147910304,324,e48bbeda3819f04e,75da767ec852e0a4,b1a5669475b47774,b56c29e560f39186,81
JP,2147910628,4824,3fba6c4d832f1b8a,ce671a78d80b1408,43132b2b5514cf61,297156f884e0aee8,1206
JP,2147915452,152,bc16b481d410252a,b1d70e8f2b3887cc,f304675794a45e63,3316f2fed7f97f86,38
JP,2147915604,1332,e15895861e54dd12,a9b27afb080beacd,fec88e72a47048c5,3cd0e2fca1dcaadb,333
JP,2147916936,1280,c8d73840c71ceb85,3d4fb9cc7953f725,deda1e31209f1769,b5a1cb577fc9e75b,320
JP,2147918216,1568,ca885239a900a22a,9ed603026dc87d33,679e63ba4fbc20e6,7ab639f6221cc2cd,392
JP,2147919784,1916,6496488aaf887ab2,e1e351b6702101c5,7755aab4dcbf74af,dfc73bad83075a58,479
JP,2147921700,1192,62727ad32ee9851f,83a44d469748bbd9,31c62f81bd5da1bf,3bd52d85f350ef60,298
JP,2147922892,444,dc3d0ff93617f203,807f44dbae0ea042,b68d43e475d8db34,4424928c4d0a3bdd,111
JP,2147923336,148,5d462f98eda9ab27,5fda3f7117b080b6,e51f82044f178e3d,cd7bd690d5bbe767,37
JP,2147923484,3136,fa9011f1987de4a3,b13e9dec97250a12,0e3a7fbe3e33ee7b,c8f6f019f2e4645e,784
JP,2147926620,2348,584b2ce50bae0532,97331e0313922c0d,27e28e217b5d33d9,32e62b485693e7bf,587
JP,2147928968,276,6fa6626464bf6b5d,b7b7d2d7a6a0e887,5778c88ee53e4bc2,e8be25a60ea66c66,69
JP,2147929244,428,a7b5a83758643990,54e68646da320025,4f8b5a5430af4542,075cdeaa274d6b92,107
JP,2147929672,156,e1b0a04e9512a386,99d71fe6b1b86161,ec7d90750629f698,77166852c2b4c700,39
JP,2147929828,136,aa60e642ff516df5,7d72240c4f1fd4c6,d44df2e544f0c938,9c65887f04a72885,34
JP,2147929964,104,0a319e95f5db764b,1cc5851bf785a960,dedb69f6445ea22e,871890ac9ec245d9,26
JP,2147930068,1224,16effcd90b959a90,0d622909de2bc261,48254de3bc96e5aa,91ece6b019a43d31,306
JP,2147931292,1508,88f8b924c0e9f729,90fd8da11939bd59,520f32d3ed7e90f3,885f6917be9a9a2b,377
JP,2147932800,972,a734f990e1b55c02,440d80b2620cdbf3,3d944b4c4bf08fd5,3eafc72fd4cbdec8,243
JP,2147933772,1620,7f4557b85fd10466,62231eeda3e030cd,4bd91883a99b1392,7a4db66b73420aae,405
JP,2147935392,448,a500feefad9bd3c7,27afc7557221d18b,6aeb054677b9ba99,2e863bcf3b3534c4,112
JP,2147935840,100,15c3b9bd11cc425b,2202f502e909f84f,d081583618b7020f,e602b286d735e024,25
JP,2147935940,104,bb5411a1daae7bde,11b7f33f409db83b,7e2c03c1b61be37a,03d1e2ee87795241,26
JP,2147936044,104,5b5b0fa40197128d,150892dbf7f7a7fb,1be1af8c05c8e8ad,03d1e2ee87795241,26
JP,2147936148,56,4f29e3ec7db8eb1e,3255657eca7d240f,f1a7ebc656409538,1c9f9ed0ef4ff4bc,14
JP,2147936204,56,9c36321d7d9d6499,37bc1550bc291326,5bf64e7764500f74,1c9f9ed0ef4ff4bc,14
JP,2147936260,2680,8d1d31c74e9e35d7,50eb0acce29d328c,3849ecd9485f92ec,cd1096a3fafa7448,670
JP,2147938940,212,d23525b387734e46,6553b02b4dd7628d,431a176e5b81f1ee,233df586ae5a9503,53
JP,2147939152,56,759a84c17bc8d53c,4a20c64345cc3fcb,256e68aee2bfe55e,61b6518a6ef78215,14
JP,2147939208,128,5ec2215f31c1d162,9e50d524e9bafe02,bb592579b389e175,03c71eacda2eab24,32
JP,2147939336,108,af43b6b20494602f,bf1f3217690a6de6,18e7eaa07f359a6d,30a40a1e7f5faa62,27
JP,2147939444,164,e3a2cf48b617440d,d6760a61373637a1,21fc916e20bb9065,ffd199a2306f70d3,41
JP,2147939608,24,a919b835ad5c8cf3,01dcd30ef2cf95d6,3883c97776fe8367,9c29b5e4a6843957,6
JP,2147939632,168,60c0086926e2d3ec,cf21676fe9aa22cf,172a93a963180a82,72e63870bd2c9a3b,42
JP,2147939800,24,942ee49765ff3477,f7706ba385e2ffb2,3883c97776fe8367,9c29b5e4a6843957,6
JP,2147939824,108,a798c293f72e31eb,612b385a6fc204a3,7bea47a3d15894df,3c270fa7df436e9b,27
JP,2147939932,108,ab1478e7a316bf01,c7ba8ea5b8d3183e,ca66726d9aa8130b,0289d34e7b160d86,27
JP,2147940040,2468,bbc69a4837b35b3f,663c63909103ef1f,bf28b72c383a4908,e604bf00fb7e3080,617
JP,2147942508,452,0e673db176314ba5,0e5d1e3e2beeaf16,3be5a5bd356cdea6,38a2864ec44ddc86,113
JP,2147942960,100,15c3b9bd11cc425b,2202f502e909f84f,d081583618b7020f,e602b286d735e024,25
JP,2147943060,104,d0734c4c156ce0b3,ba3980d292774e2e,7594cd6a6e0bbcb4,b65f2104fe93c607,26
JP,2147943164,104,a589cc5d973f6575,13b19d57e36e99d2,4dd16ead24c34889,b65f2104fe93c607,26
JP,2147943268,60,89725b354ef6a5d9,b595324d0b1ccc17,d8d67f3936896cc1,28c250e5e86ad0df,15
JP,2147943328,220,3d6111cf5a285ab5,ec8ea5454d4df1be,eca0b356958879ee,1f1fcbd8f67b9aef,55
JP,2147943548,760,2be933321e16db13,a1414e62836c8c6c,e1a8d66973a229c2,5d0701840bf82994,190
JP,2147944308,200,9f3063707ac707d7,f737898b889c41c5,fbf76eeaae5557ea,642778ee01002027,50
JP,2147944508,228,c0792fe125712137,0b94375b35b86183,7852fc7a43747a33,11b70d885413a924,57
JP,2147944736,264,39e08534a28db69e,ad77b25ca23e835d,a8718bea1fb66f01,3311d985247a8281,66
JP,2147945000,300,50daab76f40eb189,5cf1e7da8a65bdb1,d4cf331aeccaee4f,ce282503a19a7988,75
JP,2147945300,180,1b8529b449be4d15,cc27c4d4b9171cb4,246650dd54af5ffc,abfb4d2555157385,45
JP,2147945480,1596,8cedb87a1b53f16a,82441ff3f7c5a3ea,1ae1e1b365cb8122,b39868d09201ea12,399
JP,2147947076,796,0a98e9020a0935c8,6e461d9b789b2922,fe9e736e52f58842,50da7154536cf4f5,199
JP,2147947872,2472,b02b21c933790dde,34076ceef9d95d99,97112e5d2b187cfa,c4e01216495db1d4,618
JP,2147950344,104,48900e8db5a823d1,e527b66fc1d9fe66,4283b88b536f3388,871890ac9ec245d9,26
JP,2147950448,108,355300d15f2045ff,0f3ab4f0dd62bc10,a545f6f83e83fde3,3c270fa7df436e9b,27
JP,2147950556,2468,78237b3dcee3a4ae,10ef4eddeb1f90e5,4f9c42ee9bd47859,0d35f39518ff2934,617
JP,2147953024,1120,61e8824951b05d0b,7516301734493d5d,b2e161f6d7a972df,e3765d164ace1bad,280
JP,2147954144,104,151bdb1a194af8fe,15012bd59658063d,ce1ae4bbd278f6c6,871890ac9ec245d9,26
JP,2147954248,1044,1da6d3b98452afeb,7fac082e884567b4,f77c60b75b849263,1a22f281fb8afe50,261
JP,2147955292,80,2a07d5d0ec6d25dd,1b0eea3015f204b8,6a379e55d0ebcb96,af3b9b2720468e71,20
JP,2147955372,52,cfe81a4a115d37db,b59cf150f2074d48,f43097042598ccc4,5d5263338bb4d96e,13
JP,2147955424,128,5577fc56819684fe,43bd322209d19439,927a02073d4e19d3,f0436cd02bdd19b9,32
JP,2147955552,920,f77bf25ce0f3215f,74159584974ff11f,749c797ca0979cfa,73993f978b967e1a,230
JP,2147956472,300,75675d0a7bf6e3a6,70bc43122a5a6f11,adc408053f29d2aa,993a854f7246f8c8,75
JP,2147956772,260,31abd6c5a05672ea,79f1288dcb8580a1,3ce5aff8ae1e93ac,9ea480c322a8be07,65
JP,2147957032,3028,5d527633a21fd76b,9e394e21fdd0f1d1,9a0838c436114d07,38da37b38fb9625f,757
JP,2147960060,108,26f7aea9080ac94e,78c55e04023e627c,588361b24c518580,c5ea3268985637a3,27
JP,2147960168,88,e6032b5ce2af4095,7a41d6a1cac07e70,8d7d8eae97f0944c,cd15a7f8f398ed25,22
JP,2147960256,172,b835d5070cdefc57,f9dd31d5b19c3768,4d8dccbd8a91c020,c602f6e051488e23,43
JP,2147960428,88,f2e2569273d99257,06f877ca48af9757,e0348c947a309069,65a9b7201e9a6252,22
JP,2147960516,32,a139c58320f22a50,e73f7108b36bcb5d,8bb6245ed7b47ab4,b15c132beb61c2fb,8
JP,2147960548,376,ea1950570bbb11eb,dbc3d5d1d6f8a25d,c5f1ddb2abf08acf,dba30cb408bb6d4b,94
JP,2147960924,152,b777c40531661279,57167df4fe087d77,1e58ea0589f40376,bb7979b6f4dad3f2,38
JP,2147961076,372,47a0cd6af1da262b,073b4dd7b05bbcc9,a965caefb35756be,cb05bf8f64a7eae5,93
JP,2147961448,92,bc606e3656e3ad95,6175a3983c083cdb,bba5a39b16363604,439560364c6a632a,23
JP,2147961540,96,ca06a19660fd89bb,2d00415754e21338,eb6860dde4ed9d27,98a0abdb02c3dad4,24
JP,2147961636,152,f30b003d40abdd1c,9911dc61d674cd34,6e8a6e33cfd29910,a3e6602166ac3d55,38
JP,2147961788,104,275a5bf7ab8d0996,ec267c1c21f2bc17,52d7f53fec3b939c,2195e92225e3d9f0,26
JP,2147961892,284,dc0b9cd024d2d71a,9f87a53cc8051194,788bd32f77b6ab41,22830f965728acf9,71
JP,2147962176,96,f408b1c177d7b12d,d75b78489c06d801,000fb3495aeb2060,2f502c6ef03e5a48,24
