base,target,kind,a_start,a_size,b_start,b_size
US,PAL,constants-only,2147968992,32,2147969272,32
US,PAL,constants-only,2147969024,64,2147968744,64
US,PAL,constants-only,2147969024,64,2147969304,64
US,PAL,constants-only,2147969168,128,2147969448,128
US,PAL,constants-only,2147969440,904,2147969720,904
US,PAL,constants-only,2147970344,488,2147970624,488
US,PAL,constants-only,2147970832,412,2147971112,412
US,PAL,constants-only,2147971244,260,2147971524,260
US,PAL,constants-only,2147971504,20,2147949280,20
US,PAL,constants-only,2147971504,20,2147949332,20
US,PAL,constants-only,2147971504,20,2147949352,20
US,PAL,constants-only,2147971504,20,2147971784,20
US,PAL,constants-only,2147971504,20,2147975420,20
US,PAL,constants-only,2147971524,48,2147971804,48
US,PAL,constants-only,2147971524,48,2147971852,48
US,PAL,constants-only,2147971524,48,2147971900,48
US,PAL,constants-only,2147971524,48,2147972000,48
US,PAL,constants-only,2147971572,48,2147971804,48
US,PAL,constants-only,2147971572,48,2147971852,48
US,PAL,constants-only,2147971572,48,2147971900,48
US,PAL,constants-only,2147971572,48,2147972000,48
US,PAL,constants-only,2147971620,48,2147971804,48
US,PAL,constants-only,2147971620,48,2147971852,48
US,PAL,constants-only,2147971620,48,2147971900,48
US,PAL,constants-only,2147971620,48,2147972000,48
US,PAL,constants-only,2147971668,52,2147971948,52
US,PAL,constants-only,2147971720,48,2147971804,48
US,PAL,constants-only,2147971720,48,2147971852,48
US,PAL,constants-only,2147971720,48,2147971900,48
US,PAL,constants-only,2147971720,48,2147972000,48
US,PAL,constants-only,2147971768,16,2147972048,16
US,PAL,constants-only,2147971784,240,2147972064,240
US,PAL,constants-only,2147972024,1072,2147972304,1072
US,PAL,constants-only,2147973204,136,2147973484,136
US,PAL,constants-only,2147973436,168,2147973716,168
US,PAL,constants-only,2147973604,112,2147973884,112
US,PAL,constants-only,2147973716,244,2147973996,244
US,PAL,constants-only,2147973960,156,2147974240,156
US,PAL,constants-only,2147974116,56,2147974396,56
US,PAL,constants-only,2147974172,48,2147974452,48
US,PAL,constants-only,2147974220,52,2147974500,52
US,PAL,constants-only,2147974272,56,2147974552,56
US,PAL,constants-only,2147974360,20,2147949280,20
US,PAL,constants-only,2147974360,20,2147949332,20
US,PAL,constants-only,2147974360,20,2147949352,20
US,PAL,constants-only,2147974360,20,2147971784,20
US,PAL,constants-only,2147974360,20,2147975420,20
US,PAL,constants-only,2147974380,36,2147975440,36
US,PAL,constants-only,2147975304,672,2147976364,672
US,PAL,constants-only,2147976008,2192,2147977068,2192
US,PAL,constants-only,2147978548,2332,2147979608,2332
US,PAL,constants-only,2147980924,424,2147981984,424
US,PAL,constants-only,2147981348,352,2147982408,352
US,PAL,constants-only,2147981700,240,2147982760,240
US,PAL,constants-only,2147981940,144,2147983000,144
US,PAL,constants-only,2147982084,140,2147983144,140
US,PAL,constants-only,2147982224,148,2147983284,148
US,PAL,constants-only,2147982372,172,2147983432,172
US,PAL,constants-only,2147982544,1348,2147983604,1348
US,PAL,constants-only,2147983892,272,2147984952,272
US,PAL,constants-only,2147984164,624,2147985224,624
US,PAL,constants-only,2147984788,232,2147985848,232
US,PAL,constants-only,2147985020,120,2147986080,120
US,PAL,constants-only,2147985140,640,2147986200,640
US,PAL,constants-only,2147985780,636,2147986840,636
US,PAL,constants-only,2147986416,168,2147987476,168
US,PAL,constants-only,2147986584,640,2147987644,640
US,PAL,constants-only,2147987224,132,2147988284,132
US,PAL,constants-only,2147987356,68,2147988416,68
US,PAL,constants-only,2147987424,252,2147988484,252
US,PAL,constants-only,2147987676,40,2147988736,40
US,PAL,constants-only,2147987676,40,2147988776,40
US,PAL,constants-only,2147987716,40,2147988736,40
US,PAL,constants-only,2147987716,40,2147988776,40
US,PAL,constants-only,2147987860,1372,2147988920,1372
US,PAL,constants-only,2147989232,640,2147990292,640
US,PAL,constants-only,2147989872,712,2147990932,712
US,PAL,constants-only,2147990584,1036,2147991644,1036
US,PAL,constants-only,2147991620,212,2147992680,212
US,PAL,constants-only,2147991832,240,2147992892,240
US,PAL,constants-only,2147992072,480,2147993132,480
US,PAL,constants-only,2147992552,360,2147993612,360
US,PAL,constants-only,2147992912,256,2147993972,256
US,PAL,constants-only,2147993168,464,2147994228,464
US,PAL,constants-only,2147993728,240,2147994788,240
US,PAL,constants-only,2147994064,520,2147995124,520
US,PAL,constants-only,2147994584,820,2147995644,820
US,PAL,constants-only,2147995404,240,2147996464,240
US,PAL,constants-only,2147995644,548,2147996704,548
US,PAL,constants-only,2147996192,636,2147997252,636
US,PAL,constants-only,2147996828,144,2147997888,144
US,PAL,constants-only,2147996972,40,2147998032,40
US,PAL,constants-only,2147997160,624,2147998220,624
US,PAL,constants-only,2147997840,1396,2147998900,1396
US,PAL,constants-only,2147999404,32,2148000464,32
US,PAL,constants-only,2148001600,1764,2148002932,1764
US,PAL,constants-only,2148003364,1624,2148004696,1624
US,PAL,constants-only,2148004988,1028,2148006320,1028
US,PAL,constants-only,2148006048,144,2148007380,144
US,PAL,constants-only,2148006192,1232,2148007524,1232
US,PAL,constants-only,2148007424,416,2148008756,416
US,PAL,constants-only,2148007840,704,2148009172,704
US,PAL,constants-only,2148008576,632,2148009908,632
US,PAL,constants-only,2148009280,224,2148010612,224
US,PAL,constants-only,2148009520,16,2148010852,16
US,PAL,constants-only,2148009704,148,2148011036,148
US,PAL,constants-only,2148009852,112,2148011184,112
US,PAL,constants-only,2148009964,52,2148011296,52
US,PAL,constants-only,2148010048,128,2148011380,128
US,PAL,constants-only,2148010240,64,2148011572,64
US,PAL,identical,2147558752,8,2147558784,8
US,PAL,identical,2147558752,8,2147622092,8
US,PAL,identical,2147558752,8,2147626452,8
US,PAL,identical,2147558752,8,2147668884,8
US,PAL,identical,2147586028,316,2147586056,316
US,PAL,identical,2147609580,504,2147609644,504
US,PAL,identical,2147610448,36,2147610512,36
US,PAL,identical,2147610484,872,2147610548,872
US,PAL,identical,2147611356,320,2147611420,320
US,PAL,identical,2147612656,312,2147612720,312
US,PAL,identical,2147621012,240,2147621076,240
US,PAL,identical,2147621252,156,2147621316,156
US,PAL,identical,2147621408,160,2147621472,160
US,PAL,identical,2147621780,40,2147621844,40
US,PAL,identical,2147622028,8,2147558784,8
US,PAL,identical,2147622028,8,2147622092,8
US,PAL,identical,2147622028,8,2147626452,8
US,PAL,identical,2147622028,8,2147668884,8
US,PAL,identical,2147622568,52,2147622588,52
US,PAL,identical,2147625876,8,2147558784,8
US,PAL,identical,2147625876,8,2147622092,8
US,PAL,identical,2147625876,8,2147626452,8
US,PAL,identical,2147625876,8,2147668884,8
US,PAL,identical,2147626120,164,2147626696,164
US,PAL,identical,2147626284,132,2147626860,132
US,PAL,identical,2147632420,120,2147632884,120
US,PAL,identical,2147642748,204,2147642904,204
US,PAL,identical,2147657336,84,2147657580,84
US,PAL,identical,2147658200,24,2147658444,24
US,PAL,identical,2147668648,8,2147558784,8
US,PAL,identical,2147668648,8,2147622092,8
US,PAL,identical,2147668648,8,2147626452,8
US,PAL,identical,2147668648,8,2147668884,8
US,PAL,identical,2147673688,56,2147674336,56
US,PAL,identical,2147674044,144,2147674692,144
US,PAL,identical,2147679272,60,2147679948,60
US,PAL,identical,2147686196,16,2147686872,16
US,PAL,identical,2147686348,12,2147687024,12
US,PAL,identical,2147686348,12,2147687036,12
US,PAL,identical,2147686360,12,2147687024,12
US,PAL,identical,2147686360,12,2147687036,12
US,PAL,identical,2147687452,60,2147688192,60
US,PAL,identical,2147690164,76,2147690916,76
US,PAL,identical,2147699040,100,2147700068,100
US,PAL,identical,2147734036,80,2147733464,80
US,PAL,identical,2147734116,196,2147733544,196
US,PAL,identical,2147734848,68,2147734276,68
US,PAL,identical,2147754636,188,2147754064,188
US,PAL,identical,2147766580,288,2147766008,288
US,PAL,identical,2147773280,96,2147772780,96
US,PAL,identical,2147773376,112,2147772876,112
US,PAL,identical,2147778488,32,2147777948,32
US,PAL,identical,2147778488,32,2147797472,32
US,PAL,identical,2147793172,56,2147792972,56
US,PAL,identical,2147793228,128,2147793028,128
US,PAL,identical,2147793356,128,2147793156,128
US,PAL,identical,2147793484,412,2147793284,412
US,PAL,identical,2147793896,412,2147793696,412
US,PAL,identical,2147794308,412,2147794108,412
US,PAL,identical,2147794720,532,2147794520,532
US,PAL,identical,2147795252,532,2147795052,532
US,PAL,identical,2147795784,532,2147795584,532
US,PAL,identical,2147797672,32,2147777948,32
US,PAL,identical,2147797672,32,2147797472,32
US,PAL,identical,2147806232,188,2147806032,188
US,PAL,identical,2147806420,216,2147806220,216
US,PAL,identical,2147848020,72,2147848268,72
US,PAL,identical,2147848092,112,2147848340,112
US,PAL,identical,2147848304,144,2147848552,144
US,PAL,identical,2147856628,132,2147856876,132
US,PAL,identical,2147861112,220,2147861360,220
US,PAL,identical,2147877976,48,2147878256,48
US,PAL,identical,2147878304,144,2147878584,144
US,PAL,identical,2147916996,428,2147917276,428
US,PAL,identical,2147920552,972,2147920832,972
US,PAL,identical,2147923592,100,2147923872,100
US,PAL,identical,2147923592,100,2147930992,100
US,PAL,identical,2147923692,104,2147923972,104
US,PAL,identical,2147923796,104,2147924076,104
US,PAL,identical,2147923900,56,2147924180,56
US,PAL,identical,2147923956,56,2147924236,56
US,PAL,identical,2147926904,56,2147927184,56
US,PAL,identical,2147927196,164,2147927476,164
US,PAL,identical,2147927360,24,2147927640,24
US,PAL,identical,2147927384,168,2147927664,168
US,PAL,identical,2147927552,24,2147927832,24
US,PAL,identical,2147927576,108,2147927856,108
US,PAL,identical,2147927684,108,2147927964,108
US,PAL,identical,2147930712,100,2147923872,100
US,PAL,identical,2147930712,100,2147930992,100
US,PAL,identical,2147930812,104,2147931092,104
US,PAL,identical,2147930916,104,2147931196,104
US,PAL,identical,2147931020,60,2147931300,60
US,PAL,identical,2147931300,760,2147931580,760
US,PAL,identical,2147933052,180,2147933332,180
US,PAL,identical,2147933232,1596,2147933512,1596
US,PAL,identical,2147938200,108,2147938480,108
US,PAL,identical,2147943176,128,2147943456,128
US,PAL,identical,2147947812,108,2147948092,108
US,PAL,identical,2147948008,172,2147948288,172
US,PAL,identical,2147948180,88,2147948460,88
US,PAL,identical,2147948300,48,2147948580,48
US,PAL,identical,2147948732,16,2147949012,16
US,PAL,identical,2147948748,16,2147949028,16
US,PAL,identical,2147948764,32,2147949044,32
US,PAL,identical,2147948796,48,2147949076,48
US,PAL,identical,2147948844,16,2147949124,16
US,PAL,identical,2147950180,260,2147950460,260
US,PAL,identical,2147950440,128,2147950720,128
US,PAL,identical,2147958312,32,2147958592,32
US,PAL,identical,2147958648,28,2147958928,28
US,PAL,identical,2147963624,40,2147963904,40
US,PAL,identical,2147963664,64,2147963944,64
US,PAL,identical,2147964256,48,2147964536,48
US,PAL,identical,2147966144,16,2147966424,16
US,PAL,identical,2147968976,16,2147969256,16
US,PAL,identical,2147969424,16,2147969704,16
US,PAL,identical,2147973096,36,2147973376,36
US,PAL,identical,2147973132,16,2147973412,16
US,PAL,identical,2147973148,16,2147973428,16
US,PAL,identical,2147973164,40,2147973444,40
US,PAL,identical,2147973340,96,2147973620,96
US,PAL,identical,2147974328,16,2147974608,16
US,PAL,identical,2147974344,16,2147974624,16
US,PAL,identical,2147974416,24,2147975476,24
US,PAL,identical,2147974440,16,2147975500,16
US,PAL,identical,2147974648,64,2147975708,64
US,PAL,identical,2147974824,16,2147975884,16
US,PAL,identical,2147974840,16,2147975900,16
US,PAL,identical,2147974856,16,2147975916,16
US,PAL,identical,2147974872,16,2147975932,16
US,PAL,identical,2147975096,16,2147976156,16
US,PAL,identical,2147975112,16,2147976172,16
US,PAL,identical,2147975128,16,2147976188,16
US,PAL,identical,2147975144,16,2147976204,16
US,PAL,identical,2147975224,16,2147976284,16
US,PAL,identical,2147975240,16,2147976300,16
US,PAL,identical,2147975256,16,2147976316,16
US,PAL,identical,2147975272,16,2147976332,16
US,PAL,identical,2147975288,16,2147976348,16
US,PAL,identical,2147975976,16,2147977036,16
US,PAL,identical,2147975992,16,2147977052,16
US,PAL,identical,2147978200,16,2147979260,16
US,PAL,identical,2147980880,44,2147981940,44
US,PAL,identical,2147993632,16,2147994692,16
US,PAL,identical,2147993648,16,2147994708,16
US,PAL,identical,2147993712,16,2147994772,16
US,PAL,identical,2147993968,56,2147995028,56
US,PAL,identical,2147994024,24,2147995084,24
US,PAL,identical,2147994048,16,2147995108,16
US,PAL,identical,2147997012,16,2147998072,16
US,PAL,identical,2147997784,56,2147998844,56
US,PAL,identical,2147999236,32,2148000296,32
US,PAL,identical,2147999268,20,2148000328,20
US,PAL,identical,2147999288,32,2148000348,32
US,PAL,identical,2147999320,32,2148000380,32
US,PAL,identical,2147999352,32,2148000412,32
US,PAL,identical,2147999384,20,2148000444,20
US,PAL,identical,2148006016,16,2148007348,16
US,PAL,identical,2148006032,16,2148007364,16
US,PAL,identical,2148008544,16,2148009876,16
US,PAL,identical,2148008560,16,2148009892,16
US,PAL,identical,2148009208,40,2148010540,40
US,PAL,identical,2148009248,16,2148010580,16
US,PAL,identical,2148009264,16,2148010596,16
US,PAL,identical,2148009504,16,2148010836,16
US,PAL,identical,2148009536,168,2148010868,168
US,PAL,identical,2148010016,16,2148011348,16
US,PAL,identical,2148010032,16,2148011364,16
US,PAL,identical,2148010176,16,2148011508,16
US,PAL,identical,2148010192,16,2148011524,16
US,PAL,identical,2148010208,16,2148011540,16
US,PAL,identical,2148010224,16,2148011556,16
US,PAL,identical,2148010352,16,2148011684,16
US,PAL,identical,2148010368,16,2148011700,16
US,PAL,structure-only,2147655116,436,2147655360,436
US,PAL,structure-only,2147656048,1228,2147656292,1228
US,PAL,structure-only,2147658520,244,2147658764,244
US,PAL,structure-only,2147659364,264,2147659608,264
US,PAL,structure-only,2147659628,196,2147659872,196
US,PAL,structure-only,2147659824,176,2147660068,176
US,PAL,structure-only,2147661320,456,2147661556,456
US,PAL,structure-only,2147661776,200,2147662012,200
US,PAL,structure-only,2147661976,288,2147662212,288
US,PAL,structure-only,2147662264,216,2147662500,216
US,PAL,structure-only,2147662480,284,2147662716,284
US,PAL,structure-only,2147663516,752,2147663752,752
US,PAL,structure-only,2147664392,324,2147664628,324
US,PAL,structure-only,2147665168,316,2147665404,316
US,PAL,structure-only,2147665484,312,2147665720,312
US,PAL,structure-only,2147665796,292,2147666032,292
US,PAL,structure-only,2147666200,400,2147666436,400
US,PAL,structure-only,2147801268,760,2147801068,760
US,PAL,structure-only,2147842180,960,2147842404,960
US,PAL,structure-only,2147843212,3084,2147843436,3084
US,PAL,structure-only,2147872308,2664,2147872588,2664
US,PAL,structure-only,2147896376,860,2147896656,860
US,PAL,structure-only,2147909452,1192,2147909732,1192
US,PAL,unique-in-base,2147562564,404,,
US,PAL,unique-in-base,2147564568,12008,,
US,PAL,unique-in-base,2147583516,508,,
US,PAL,unique-in-base,2147599200,192,,
US,PAL,unique-in-base,2147599724,1144,,
US,PAL,unique-in-base,2147601844,484,,
US,PAL,unique-in-base,2147622036,268,,
US,PAL,unique-in-base,2147623924,220,,
US,PAL,unique-in-base,2147624188,892,,
US,PAL,unique-in-base,2147625264,516,,
US,PAL,unique-in-base,2147631100,112,,
US,PAL,unique-in-base,2147632540,640,,
US,PAL,unique-in-base,2147635628,92,,
US,PAL,unique-in-base,2147636240,420,,
US,PAL,unique-in-base,2147636660,356,,
US,PAL,unique-in-base,2147637332,1212,,
US,PAL,unique-in-base,2147638808,1208,,
US,PAL,unique-in-base,2147641500,584,,
US,PAL,unique-in-base,2147648720,448,,
US,PAL,unique-in-base,2147661008,56,,
US,PAL,unique-in-base,2147668724,472,,
US,PAL,unique-in-base,2147669332,296,,
US,PAL,unique-in-base,2147669628,1488,,
US,PAL,unique-in-base,2147671412,212,,
US,PAL,unique-in-base,2147671624,1264,,
US,PAL,unique-in-base,2147677684,1588,,
US,PAL,unique-in-base,2147686780,296,,
US,PAL,unique-in-base,2147689284,244,,
US,PAL,unique-in-base,2147691344,212,,
US,PAL,unique-in-base,2147691556,268,,
US,PAL,unique-in-base,2147693336,348,,
US,PAL,unique-in-base,2147694096,4708,,
US,PAL,unique-in-base,2147704432,7044,,
US,PAL,unique-in-base,2147711476,460,,
US,PAL,unique-in-base,2147712416,7260,,
US,PAL,unique-in-base,2147722236,2796,,
US,PAL,unique-in-base,2147725552,484,,
US,PAL,unique-in-base,2147730460,252,,
US,PAL,unique-in-base,2147730828,2544,,
US,PAL,unique-in-base,2147743120,3448,,
US,PAL,unique-in-base,2147762336,496,,
US,PAL,unique-in-base,2147769424,352,,
US,PAL,unique-in-base,2147769776,1620,,
US,PAL,unique-in-base,2147771396,84,,
US,PAL,unique-in-base,2147773488,1028,,
US,PAL,unique-in-base,2147781168,880,,
US,PAL,unique-in-base,2147782412,6908,,
US,PAL,unique-in-base,2147789408,2236,,
US,PAL,unique-in-base,2147806636,2792,,
US,PAL,unique-in-base,2147809428,324,,
US,PAL,unique-in-base,2147813344,792,,
US,PAL,unique-in-base,2147823512,4864,,
US,PAL,unique-in-base,2147832052,432,,
US,PAL,unique-in-base,2147833920,2108,,
US,PAL,unique-in-base,2147836028,420,,
US,PAL,unique-in-base,2147836668,4052,,
US,PAL,unique-in-base,2147843140,36,,
US,PAL,unique-in-base,2147846752,324,,
US,PAL,unique-in-base,2147847076,168,,
US,PAL,unique-in-base,2147863076,760,,
US,PAL,unique-in-base,2147999436,2164,,
US,PAL,unique-in-base,2148010384,52848,,
US,PAL,unique-in-target,,,2147562596,412
US,PAL,unique-in-target,,,2147564608,11996
US,PAL,unique-in-target,,,2147583544,508
US,PAL,unique-in-target,,,2147599228,184
US,PAL,unique-in-target,,,2147599744,1156
US,PAL,unique-in-target,,,2147601876,516
US,PAL,unique-in-target,,,2147622100,224
US,PAL,unique-in-target,,,2147623944,240
US,PAL,unique-in-target,,,2147624228,1412
US,PAL,unique-in-target,,,2147625824,532
US,PAL,unique-in-target,,,2147633004,640
US,PAL,unique-in-target,,,2147636092,100
US,PAL,unique-in-target,,,2147636712,472
US,PAL,unique-in-target,,,2147637184,364
US,PAL,unique-in-target,,,2147637864,976
US,PAL,unique-in-target,,,2147639104,900
US,PAL,unique-in-target,,,2147641488,752
US,PAL,unique-in-target,,,2147648876,536
US,PAL,unique-in-target,,,2147661252,48
US,PAL,unique-in-target,,,2147668960,476
US,PAL,unique-in-target,,,2147669572,312
US,PAL,unique-in-target,,,2147669884,1540
US,PAL,unique-in-target,,,2147671720,260
US,PAL,unique-in-target,,,2147671980,1556
US,PAL,unique-in-target,,,2147678332,1616
US,PAL,unique-in-target,,,2147687456,360
US,PAL,unique-in-target,,,2147690024,256
US,PAL,unique-in-target,,,2147692096,260
US,PAL,unique-in-target,,,2147692356,352
US,PAL,unique-in-target,,,2147694220,412
US,PAL,unique-in-target,,,2147695044,4788
US,PAL,unique-in-target,,,2147705460,7120
US,PAL,unique-in-target,,,2147713060,5780
US,PAL,unique-in-target,,,2147721400,2836
US,PAL,unique-in-target,,,2147724756,480
US,PAL,unique-in-target,,,2147729660,100
US,PAL,unique-in-target,,,2147729760,184
US,PAL,unique-in-target,,,2147730060,2740
US,PAL,unique-in-target,,,2147742548,3200
US,PAL,unique-in-target,,,2147745748,248
US,PAL,unique-in-target,,,2147761764,224
US,PAL,unique-in-target,,,2147761988,272
US,PAL,unique-in-target,,,2147768852,372
US,PAL,unique-in-target,,,2147769224,1644
US,PAL,unique-in-target,,,2147770868,112
US,PAL,unique-in-target,,,2147772988,988
US,PAL,unique-in-target,,,2147780628,896
US,PAL,unique-in-target,,,2147781888,7092
US,PAL,unique-in-target,,,2147789068,2376
US,PAL,unique-in-target,,,2147806436,2884
US,PAL,unique-in-target,,,2147809320,348
US,PAL,unique-in-target,,,2147813260,800
US,PAL,unique-in-target,,,2147823436,752
US,PAL,unique-in-target,,,2147824188,4168
US,PAL,unique-in-target,,,2147832032,400
US,PAL,unique-in-target,,,2147833868,2112
US,PAL,unique-in-target,,,2147835980,420
US,PAL,unique-in-target,,,2147836620,4324
US,PAL,unique-in-target,,,2147846976,324
US,PAL,unique-in-target,,,2147847300,192
US,PAL,unique-in-target,,,2147863324,792
US,PAL,unique-in-target,,,2147974640,780
US,PAL,unique-in-target,,,2148000496,2436
US,PAL,unique-in-target,,,2148011716,53564
